DATE,AIRLINES,ORIGIN,DESTINATION,FLIGHT_NUMB,COLLY, WEIGHT,CUSTOMER,CUST_ID,SERVICE,COST_A,COST_B,COST_C,PRICE
02/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0868,2,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
02/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0868,4,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
02/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0868,2,"  47,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
02/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0868,10,"  57,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
02/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0868,13,"  60,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
02/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0868,11,"  71,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
02/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0868,6,"  80,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
02/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0780,6,"  53,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
02/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0780,10,"  17,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,51104,3282,1532,50050
02/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0780,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
02/Jul/2024,LION AIR,SURABAYA,KENDARI,ID-6136,14,"  37,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
02/Jul/2024,LION AIR,SURABAYA,KENDARI,ID-6136,13,"  116,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
02/Jul/2024,LION AIR,SURABAYA,MEDAN,ID-7514,8,"  78,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
02/Jul/2024,LION AIR,SURABAYA,MEDAN,ID-7514,12,"  111,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
02/Jul/2024,LION AIR,SURABAYA,TERNATE,ID-6136,11,"  35,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
02/Jul/2024,LION AIR,SURABAYA,TERNATE,ID-6136,7,"  43,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
02/Jul/2024,LION AIR,SURABAYA,AMBON,ID-6136,15,"  50,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
02/Jul/2024,LION AIR,SURABAYA,AMBON,ID-6136,8,"  54,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
02/Jul/2024,LION AIR,SURABAYA,MEDAN,ID-7520,3,"  25,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
02/Jul/2024,LION AIR,SURABAYA,MANADO,ID-6136,6,"  14,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,51104,3282,1532,50050
02/Jul/2024,LION AIR,SURABAYA,MANADO,ID-6136,10,"  33,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,51104,3282,1532,50050
02/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0868,3,"  35,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
02/Jul/2024,LION AIR,SURABAYA,BATAM,IU-0612,5,"  57,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
02/Jul/2024,LION AIR,SURABAYA,KENDARI,IU-0540,1,"  10,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
02/Jul/2024,LION AIR,SURABAYA,TARAKAN,IU-0612,2,"  12,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
02/Jul/2024,LION AIR,SURABAYA,TARAKAN,IU-0612,7,"  92,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
02/Jul/2024,LION AIR,SURABAYA,BATAM,IU-0612,13,"  76,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
02/Jul/2024,LION AIR,SURABAYA,KENDARI,IU-0540,6,"  18,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
02/Jul/2024,LION AIR,SURABAYA,KENDARI,IU-0540,15,"  41,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
02/Jul/2024,LION AIR,SURABAYA,KENDARI,IU-0540,11,"  66,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
02/Jul/2024,LION AIR,SURABAYA,KENDARI,IU-0540,9,"  71,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
02/Jul/2024,LION AIR,SURABAYA,KENDARI,IU-0540,7,"  85,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
02/Jul/2024,LION AIR,SURABAYA,KENDARI,IU-0540,15,"  102,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
02/Jul/2024,LION AIR,SURABAYA,KENDARI,IU-0540,15,"  112,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
02/Jul/2024,LION AIR,SURABAYA,KENDARI,IU-0540,15,"  143,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
02/Jul/2024,LION AIR,SURABAYA,TARAKAN,IU-0610,4,"  12,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
02/Jul/2024,LION AIR,SURABAYA,TARAKAN,IU-0610,7,"  24,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
02/Jul/2024,LION AIR,SURABAYA,TARAKAN,IU-0610,8,"  37,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
02/Jul/2024,LION AIR,SURABAYA,TARAKAN,IU-0612,2,"  37,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
03/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0800,13,"  47,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
03/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0800,12,"  110,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
03/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0800,14,"  39,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0800,7,"  47,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0880,3,"  16,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0920,8,"  84,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0920,15,"  158,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0971,9,"  91,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0971,15,"  95,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0971,14,"  161,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,5,"  28,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,10,"  120,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0990,12,"  59,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,13,"  55,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,51104,3282,1532,50050
03/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0880,1,"  10,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,51104,3282,1532,50050
03/Jul/2024,LION AIR,SURABAYA,TARAKAN,JT-0268,2,"  18,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
03/Jul/2024,LION AIR,SURABAYA,TARAKAN,JT-0268,8,"  69,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
03/Jul/2024,LION AIR,SURABAYA,TARAKAN,JT-0268,13,"  122,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
03/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0800,9,"  74,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0800,11,"  77,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0880,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0880,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0800,7,"  68,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0880,15,"  201,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0800,12,"  123,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,3,"  18,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
03/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,5,"  24,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
03/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,7,"  75,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
03/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,5,"  79,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
03/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,11,"  82,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
03/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0880,11,"  128,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
03/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0971,15,"  142,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
03/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0973,8,"  41,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
03/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0973,7,"  82,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
03/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0973,10,"  119,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
03/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0973,13,"  155,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
03/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0973,12,"  171,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
03/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0973,12,"  182,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
03/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0973,15,"  236,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
03/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0982,8,"  61,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
03/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0982,15,"  127,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
03/Jul/2024,LION AIR,SURABAYA,BATAM,JT-0982,15,"  212,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,17760,3282,2280,23370
03/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0706,9,"  64,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0706,8,"  69,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0706,15,"  94,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0880,7,"  69,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0880,7,"  124,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0804,8,"  77,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0804,11,"  86,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0920,5,"  66,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0973,8,"  81,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0973,11,"  159,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,7,"  41,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,15,"  99,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,11,"  108,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,13,"  131,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,10,"  133,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,15,"  180,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,15,"  211,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0982,15,"  239,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,2,"  13,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,51104,3282,1532,50050
03/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,10,"  51,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,51104,3282,1532,50050
03/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,5,"  52,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,51104,3282,1532,50050
03/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,10,"  109,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,51104,3282,1532,50050
03/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0880,6,"  61,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,51104,3282,1532,50050
03/Jul/2024,LION AIR,SURABAYA,TARAKAN,JT-0268,2,"  17,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
03/Jul/2024,LION AIR,SURABAYA,TARAKAN,JT-0268,1,"  31,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
03/Jul/2024,LION AIR,SURABAYA,TARAKAN,JT-0268,5,"  45,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
03/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0706,2,"  21,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0706,5,"  35,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0706,11,"  80,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0880,2,"  28,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,TERNATE,JT-0880,6,"  55,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0706,15,"  50,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0706,6,"  54,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0706,8,"  115,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0706,15,"  149,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0706,15,"  156,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0706,15,"  200,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0706,15,"  239,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0780,15,"  137,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0800,14,"  106,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0800,15,"  111,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0800,15,"  175,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0880,6,"  77,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0880,12,"  151,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0880,15,"  166,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0880,15,"  219,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,JT-0880,15,"  220,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,KENDARI,ID-6136,6,"  67,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,KENDARI,ID-6136,10,"  111,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,ID-6136,4,"  41,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,ID-6136,9,"  131,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,ID-6136,12,"  138,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,ID-6136,13,"  181,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MEDAN,IU-0708,12,"  108,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,IU-0708,11,"  124,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,IU-0708,12,"  138,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,GORONTALO,IU-0540,5,"  48,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,36519,3282,1650,57680
03/Jul/2024,LION AIR,SURABAYA,KENDARI,IU-0540,4,"  35,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,KENDARI,IU-0540,11,"  42,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,KENDARI,IU-0540,13,"  115,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,MEDAN,IU-0708,5,"  69,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,IU-0708,10,"  112,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,TARAKAN,IU-0610,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
03/Jul/2024,LION AIR,SURABAYA,TARAKAN,IU-0610,4,"  33,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
03/Jul/2024,LION AIR,SURABAYA,TARAKAN,IU-0610,4,"  37,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
03/Jul/2024,LION AIR,SURABAYA,TARAKAN,IU-0610,10,"  73,00 ",PT BAYA SKENA MENYALA,BSM,DTD,41070,3282,1850,36430
03/Jul/2024,LION AIR,SURABAYA,TERNATE,IU-0540,3,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,TERNATE,IU-0540,3,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,TERNATE,IU-0540,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,TERNATE,IU-0540,1,"  10,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,TERNATE,IU-0540,1,"  17,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,TERNATE,IU-0540,2,"  17,00 ",PT BAYA SKENA MENYALA,BSM,DTD,43778,3282,1400,45360
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,IU-0540,6,"  51,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,IU-0540,7,"  93,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,IU-0540,9,"  124,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,IU-0540,15,"  159,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,IU-0540,12,"  161,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,IU-0540,12,"  167,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,IU-0540,15,"  202,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,IU-0540,15,"  218,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,IU-0540,15,"  224,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,MAKASSAR,IU-0540,15,"  243,00 ",PT ADANI SUBUR MAKMUR,ADM,DTD,18870,3282,1594,22630
03/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,4,"  16,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
03/Jul/2024,LION AIR,SURABAYA,AMBON,JT-0878,15,"  99,00 ",PT BAYA SKENA MENYALA,BSM,DTD,44145,3282,2050,45360
03/Jul/2024,LION AIR,SURABAYA,KENDARI,JT-0722,2,"  21,00 ",PT PRIMA CAHAYA MEGA,MEG,DTD,39139,3282,1665,40110
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0856,12,"  111,00 ",PT PRIMA CAHAYA MEGA,MEG,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MEDAN,JT-0856,15,"  139,00 ",PT PRIMA CAHAYA MEGA,MEG,DTD,24309,3282,2809,30600
03/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,8,"  81,00 ",PT PRIMA CAHAYA MEGA,MEG,DTD,51104,3282,1532,50050
03/Jul/2024,LION AIR,SURABAYA,MANADO,JT-0748,10,"  106,00 ",PT PRIMA CAHAYA MEGA,MEG,DTD,51104,3282,1532,50050
